,id,Player,PER,TS%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,FG%,3P%,2P%,eFG%,FT%,PPG,APG,RPG,SPG,BPG,HOF,MVP_Counts,Champions_Winners,season,Last_Season,Total_PTS
506,1637,Sedale Threatt,14.789999999999997,0.5339,2.79,1.46,4.24,0.1056,0.61,-1.25,-0.6599999999999999,0.48579999999999995,0.26,0.5038,0.5005999999999999,0.8101999999999998,10.69478828919283,4.124519121265538,1.9363516663966234,1.2917176528336445,0.14544918751064545,0.0,0,0,14,1996.0,9327.0
507,1639,Darrell Walker,14.087500000000002,0.48624999999999996,0.625,2.6750000000000007,3.2874999999999996,0.0735,-0.6500000000000001,1.7875,1.1374999999999997,0.43637500000000007,0.04525,0.44325000000000003,0.43700000000000006,0.7005,9.429423616311848,4.955490303782266,4.7053440931383,1.5621667588451695,0.33872506808243075,0.0,0,1,10,1992.0,6389.0
508,1641,Mark West,12.53,0.6045,1.48,2.2199999999999998,3.6999999999999993,0.10469999999999999,-2.0199999999999996,1.3199999999999998,-0.6799999999999999,0.5952999999999999,0.0,0.5955999999999999,0.5952999999999999,0.5672999999999999,6.8141791044776125,0.4518731130671429,5.664050188913676,0.35509843942679764,1.501016130521045,0.0,0,0,17,1995.0,6259.0
509,1642,Ennis Whatley,12.899999999999999,0.52325,0.47500000000000003,1.5750000000000002,2.05,0.06625,-1.65,-0.9249999999999999,-2.5500000000000003,0.4755,0.02775,0.4825,0.476,0.76825,6.340610830031979,5.323759307431627,1.942552115650804,1.1025358276454584,0.12918342203236122,0.0,0,0,10,1994.0,2150.0
512,1646,Randy Wittman,11.620000000000001,0.53,2.04,1.22,3.28,0.078,-0.5399999999999999,-0.9400000000000001,-1.44,0.509,0.333,0.5115999999999999,0.5112,0.7392,9.99576068506562,2.8783144982045705,1.7218318504359957,0.6119854838851747,0.15768710425758406,0.0,0,0,9,1988.0,4034.0
514,1648,Ron Anderson,14.471428571428572,0.5162857142857143,1.8142857142857143,1.257142857142857,3.1000000000000005,0.07757142857142858,-0.27142857142857146,-1.3142857142857143,-1.5999999999999999,0.47100000000000003,0.2057142857142857,0.48142857142857143,0.4802857142857143,0.8052857142857143,11.74299203180433,1.6065403685764237,3.759720481671702,0.7929128684696024,0.141911749653001,0.0,0,0,10,1993.0,7056.0
516,1650,Charles Barkley*,24.48666666666667,0.6073999999999999,8.139999999999999,3.56,11.680000000000001,0.21526666666666666,5.486666666666667,1.8133333333333335,7.286666666666666,0.5364666666666668,0.24513333333333337,0.5762666666666666,0.5533999999999999,0.7334666666666666,22.052864203026957,3.9992542616751128,11.776957855854997,1.5304830564231346,0.8067757911833426,1.0,1,0,16,1999.0,23757.0
517,1652,Sam Bowie,14.457142857142857,0.514,1.1714285714285713,2.4428571428571426,3.628571428571429,0.09071428571428572,-1.8285714285714287,2.014285714285714,0.21428571428571427,0.4582857142857143,0.26799999999999996,0.46214285714285713,0.46085714285714285,0.7467142857142858,11.13712047810688,2.1617029769696687,7.800451947045278,0.5463783745249648,1.8475452784797104,0.0,0,0,10,1995.0,5564.0
518,1653,Frank Brickowski,14.799999999999999,0.56525,1.5375,1.7500000000000002,3.2749999999999995,0.0905,-0.575,0.5249999999999999,-0.06250000000000006,0.51975,0.146875,0.523875,0.5212500000000001,0.73675,12.155786642499942,2.363197017977178,5.545804305916952,1.053013908330042,0.4617208197567936,0.0,0,1,12,1994.0,7302.0
520,1657,Tony Campbell,14.350000000000001,0.51,1.4166666666666667,1.5166666666666666,2.9166666666666665,0.07466666666666667,-0.5166666666666667,-1.0500000000000003,-1.5333333333333332,0.4566666666666666,0.2931666666666667,0.4618333333333333,0.4625000000000001,0.7826666666666666,13.902095661557395,1.802506763398269,3.528695699217146,0.9590951754534598,0.27883302567911483,0.0,0,1,11,1995.0,7994.0
521,1659,Antoine Carr,13.55,0.5506,1.7400000000000002,1.7,3.4400000000000004,0.0988,-1.01,0.40999999999999986,-0.58,0.5026999999999999,0.11477777777777777,0.5047999999999999,0.5032,0.7891999999999999,9.83636203023873,1.178266979934501,3.631852828467509,0.39296547933975295,1.0068279778302383,0.0,0,0,16,1998.0,9176.0
522,1661,Steve Colter,13.175,0.515,1.4,1.4249999999999998,2.8,0.089,-0.30000000000000004,-0.175,-0.47500000000000003,0.4555,0.274,0.471,0.46950000000000003,0.77925,7.625349342016009,3.3242881732465066,2.287779812779813,1.0547750474833808,0.16596035137701803,0.0,0,0,8,1989.0,3319.0
525,1665,Vern Fleming,14.745454545454548,0.5458181818181819,2.936363636363637,1.6181818181818182,4.5636363636363635,0.09436363636363637,0.5181818181818183,-0.6090909090909091,-0.10909090909090914,0.4949090909090909,0.145,0.504,0.4974545454545454,0.7601818181818182,11.629112683980269,4.9311686475419245,3.43992420991613,1.0600903428457122,0.12428688875111016,0.0,0,0,12,1996.0,10125.0
528,1670,Jay Humphries,13.95,0.5323,2.65,1.9,4.54,0.09330000000000001,0.41,-0.6200000000000001,-0.21000000000000005,0.4767,0.2538,0.4963,0.49119999999999997,0.7817000000000001,11.60648320257444,5.722453976461152,2.6189708127286857,1.4854335961042175,0.11620987141842887,0.0,0,0,11,1994.0,8772.0
529,1674,Michael Jordan*,27.769230769230766,0.5666153846153846,11.361538461538462,4.815384615384616,16.161538461538463,0.24784615384615388,6.9,1.0999999999999999,8.038461538461537,0.4966153846153846,0.2763076923076923,0.5102307692307693,0.5082307692307693,0.8325384615384617,30.163302562677174,5.2963087016636115,6.2503692434195885,2.342344173441734,0.8202054480275245,1.0,5,6,15,2003.0,32292.0
530,1675,Jerome Kersey,14.876923076923077,0.5028461538461537,2.0,3.0,5.007692307692308,0.11800000000000002,-0.38461538461538464,2.076923076923077,1.6846153846153844,0.4606923076923077,0.17076923076923076,0.46915384615384625,0.4641538461538461,0.693076923076923,11.079647184206765,2.0078728162512056,5.939625609569959,1.3160013910982256,0.751001161560443,0.0,0,1,17,2000.0,11825.0
531,1676,Tim McCormick,13.040000000000001,0.5814,2.3,1.6199999999999999,3.9,0.10319999999999999,-0.9,-0.45999999999999996,-1.3599999999999999,0.5391999999999999,0.1,0.5416,0.5394,0.6976,10.047390906965374,1.221888592101358,5.594820572125537,0.30543357351867995,0.43845639519398383,0.0,0,0,8,1989.0,4030.0
532,1678,Hakeem Olajuwon*,22.905555555555555,0.5459444444444443,3.794444444444445,5.244444444444444,9.033333333333331,0.16811111111111107,0.6666666666666667,3.7111111111111117,4.383333333333333,0.5066666666666667,0.1131875,0.5086111111111111,0.5071666666666667,0.7016666666666668,21.015846910706486,2.4112866351023143,10.836195183760738,1.7174841983994078,2.9951441150720814,1.0,1,2,18,2002.0,26946.0
533,1679,Sam Perkins,15.593333333333332,0.5533333333333332,3.9,2.693333333333334,6.593333333333334,0.13913333333333336,0.9133333333333334,0.52,1.44,0.4567333333333334,0.2989333333333334,0.47839999999999994,0.4954,0.8123999999999998,12.781904851110559,1.6802735334791283,6.413213622538355,0.9075686221542096,0.7752036232087289,0.0,0,0,17,2000.0,15324.0
534,1680,Jim Petersen,11.674999999999999,0.53,0.7,2.25,2.9,0.07250000000000001,-2.225,0.8500000000000001,-1.35,0.48925,0.041749999999999995,0.4935,0.48950000000000005,0.73125,9.11938847649346,1.3372176162473088,6.049591889199524,0.5554163051511938,0.8781130499052026,0.0,0,0,8,1989.0,3397.0
535,1683,Alvin Robertson,16.819999999999997,0.5286000000000001,2.0599999999999996,2.9899999999999998,5.040000000000001,0.0989,1.6699999999999995,2.1,3.749999999999999,0.4793,0.2814,0.4993,0.4934000000000001,0.7319999999999999,13.890139700404186,5.054115266877436,5.165311711908398,2.709949171803654,0.41149636884637397,0.0,0,0,10,1996.0,10882.0
537,1691,John Stockton*,21.46842105263158,0.6041052631578946,7.510526315789474,3.4210526315789473,10.926315789473684,0.20415789473684212,4.084210526315789,-0.9157894736842105,3.168421052631579,0.5124736842105262,0.34273684210526306,0.5375263157894735,0.541421052631579,0.8230526315789474,13.0619106925381,10.43403889355189,2.6968495523517992,2.1517885973141104,0.20992013923175673,1.0,0,0,19,2003.0,19711.0
539,1694,Otis Thorpe,15.919999999999998,0.5844000000000001,3.9266666666666663,2.726666666666666,6.673333333333333,0.12406666666666664,0.6133333333333334,0.49333333333333335,1.1066666666666665,0.5492,0.030642857142857142,0.5516666666666666,0.5492666666666667,0.6736666666666667,14.728567996474194,2.3195566325983203,8.710801320666214,0.6952980862981651,0.41950608202878176,0.0,0,2,17,1999.0,17600.0
540,1695,Jeff Turner,8.428571428571429,0.5078571428571428,0.11428571428571431,0.8857142857142858,1.0142857142857142,0.033428571428571426,-2.8142857142857145,-0.5571428571428572,-3.385714285714286,0.46885714285714286,0.2342857142857143,0.47400000000000003,0.47471428571428576,0.7711428571428571,6.467246308951059,1.1535272107360366,3.5915980783220127,0.3629058527290333,0.15774542334848446,0.0,0,0,10,1994.0,3697.0
544,1704,Danny Young,12.666666666666666,0.544,1.9000000000000001,1.6333333333333335,3.5666666666666664,0.10633333333333334,-0.5333333333333333,-0.19999999999999996,-0.7666666666666666,0.46166666666666667,0.3206666666666667,0.496,0.49533333333333335,0.8310000000000001,5.473159594609645,3.782603853435795,1.4997215725581914,1.1183873482570441,0.06654415859227085,0.0,0,0,10,1990.0,2622.0
545,1707,John Battle,14.279999999999998,0.5307999999999999,2.0200000000000005,0.6199999999999999,2.6399999999999997,0.07999999999999999,-0.12000000000000002,-2.7199999999999998,-2.8600000000000003,0.4716,0.25439999999999996,0.47939999999999994,0.4779999999999999,0.8046,10.987472133005856,2.433251070495332,1.7060453351448506,0.4969705638945876,0.0752243608010871,0.0,0,0,10,1992.0,5338.0
546,1708,Benoit Benjamin,14.89,0.5449999999999999,0.42000000000000004,2.6100000000000003,3.0199999999999996,0.07350000000000001,-3.0200000000000005,1.7899999999999998,-1.24,0.49770000000000003,0.04757142857142858,0.4992,0.49779999999999996,0.726,12.26486589684103,1.4691717778530904,8.191848016877914,0.657084949660991,2.1469539942403006,0.0,0,0,15,1996.0,9223.0
547,1710,Manute Bol,9.428571428571429,0.4357142857142858,-0.8285714285714286,2.5142857142857147,1.7285714285714289,0.05214285714285715,-5.814285714285715,5.428571428571429,-0.35714285714285715,0.4057142857142857,0.06842857142857144,0.431,0.41414285714285715,0.5505714285714286,2.6261280341748514,0.28024844346407873,4.39980228058245,0.19966349198559533,3.533153989930503,0.0,0,0,10,1992.0,1599.0
548,1712,Terry Catledge,14.114285714285714,0.5208571428571428,1.6714285714285713,1.2857142857142858,2.971428571428572,0.075,-0.6714285714285715,-1.6857142857142855,-2.3714285714285714,0.4845714285714286,0.0642857142857143,0.4872857142857144,0.4848571428571429,0.6454285714285716,12.95951265904662,0.9147292255608525,6.5641108629035445,0.5694438572094539,0.19440611819348125,0.0,0,0,8,1992.0,6520.0
550,1716,Tyrone Corbin,13.163636363636364,0.5217272727272728,2.090909090909091,2.563636363636364,4.627272727272728,0.1060909090909091,-0.16363636363636366,1.1363636363636362,0.9818181818181816,0.4651818181818182,0.15272727272727274,0.47918181818181815,0.4808181818181818,0.7798181818181817,10.012244371946462,1.8442727219391453,5.073398994344393,1.222251541938953,0.27398640176031974,0.0,0,0,16,1999.0,9766.0
551,1718,Gerald Henderson,13.37142857142857,0.5181428571428571,1.2428571428571427,1.2857142857142858,2.5714285714285716,0.06271428571428571,-1.242857142857143,-1.042857142857143,-2.3000000000000003,0.4417142857142858,0.3061428571428571,0.462,0.4677142857142857,0.793,12.031589757114968,2.0193974559520775,3.3928530503110332,0.7195931402864176,0.35671874810530274,0.0,0,0,8,2017.0,5987.0
552,1719,Joe Dumars*,15.164285714285713,0.5552142857142857,4.514285714285713,1.6642857142857144,6.1571428571428575,0.1167142857142857,1.8857142857142857,-1.7642857142857145,0.11428571428571425,0.45721428571428574,0.3725,0.47414285714285714,0.5019285714285714,0.8373571428571429,15.965246187688626,4.492622020984819,2.152414641738511,0.8734446689121221,0.07889554496341657,1.0,0,2,14,1999.0,16401.0
553,1720,Patrick Ewing*,20.639999999999997,0.5466666666666666,2.926666666666667,5.213333333333334,8.139999999999999,0.14340000000000003,-0.6733333333333333,2.4999999999999996,1.8533333333333337,0.49820000000000003,0.09980000000000001,0.5003333333333334,0.49853333333333333,0.7362,21.535144035287956,1.923328556729909,10.083987990199802,0.9979648703733186,2.5189351393611674,1.0,0,0,17,2001.0,24815.0
555,1734,Jon Koncak,9.966666666666667,0.492,0.6222222222222222,2.2666666666666666,2.877777777777778,0.08633333333333332,-2.6888888888888887,2.611111111111111,-0.05555555555555555,0.4662222222222222,0.09255555555555556,0.4719999999999999,0.46811111111111114,0.5977777777777776,4.69338700237343,1.0353262150027451,5.20776414455233,0.6992216989356728,1.0617527723461468,0.0,0,0,11,1996.0,3520.0
557,1736,Karl Malone*,23.642105263157898,0.5735263157894737,7.489473684210526,4.873684210526315,12.347368421052632,0.20278947368421052,3.4157894736842116,1.8473684210526315,5.268421052631579,0.5128947368421053,0.20115789473684212,0.5157368421052633,0.5144736842105263,0.7344736842105263,24.682985313651923,3.5760791836346577,10.086142617318883,1.4046316591582195,0.7633600430615837,1.0,2,0,19,2004.0,36928.0
558,1740,Xavier McDaniel,15.700000000000005,0.5146363636363636,2.145454545454545,2.118181818181818,4.2727272727272725,0.08609090909090909,0.06363636363636362,-0.30000000000000004,-0.22727272727272732,0.4771818181818182,0.23681818181818182,0.48318181818181816,0.4808181818181818,0.7195454545454546,15.635006954660765,2.0543556751284595,6.199025259762786,0.8986555277680007,0.4869541148233952,0.0,0,0,12,1997.0,13606.0
560,1745,Chris Mullin*,18.584615384615383,0.5933846153846154,5.153846153846154,1.7153846153846157,6.876923076923076,0.1376923076923077,2.9461538461538455,-0.2846153846153847,2.661538461538461,0.5063076923076923,0.35623076923076924,0.5291538461538461,0.5411538461538463,0.8612307692307692,18.78187677539591,3.599998860109746,4.172859678733955,1.5870627349806243,0.5736992054521957,1.0,0,0,16,1999.0,17911.0
561,1746,Charles Oakley,13.258823529411764,0.5220588235294118,1.5117647058823531,3.694117647058823,5.2,0.104,-0.9235294117647058,2.2823529411764705,1.3588235294117645,0.4703529411764706,0.1518235294117647,0.47582352941176476,0.47341176470588237,0.7694117647058822,9.919576482169978,2.5797328256513885,9.672770825806094,1.079127336616284,0.30283376914923515,0.0,0,0,19,2002.0,12417.0
562,1748,Ed Pinckney,15.02222222222222,0.599111111111111,2.4,1.6,4.011111111111111,0.13044444444444445,0.03333333333333334,0.788888888888889,0.8222222222222221,0.5342222222222222,0.0,0.5371111111111111,0.5342222222222222,0.7706666666666666,7.456199681023463,1.0036054239765844,5.217699592228556,0.7905457024623193,0.5752720362837164,0.0,0,0,12,1996.0,5378.0
563,1749,Terry Porter,16.88125,0.5751875000000001,4.4312499999999995,2.3437499999999996,6.793750000000001,0.14618750000000003,2.34375,-0.55625,1.7687499999999998,0.4594375000000001,0.3720625,0.4884375,0.5191875000000001,0.8294374999999999,12.204917465124401,5.558659701697902,3.0436501252836723,1.2366767813597694,0.14656428324804777,0.0,0,0,17,2002.0,15586.0
564,1750,Blair Rasmussen,13.733333333333333,0.5019999999999999,1.4333333333333333,1.75,3.1999999999999997,0.08716666666666668,-2.266666666666667,-0.6333333333333334,-2.883333333333333,0.47333333333333333,0.20566666666666666,0.4748333333333334,0.474,0.7691666666666667,10.606670765601848,0.9613082587766133,6.2356002585960395,0.4413686303981663,1.0173042112563913,0.0,0,0,8,1992.0,5119.0
565,1751,Jerry Reynolds,14.85,0.49725,0.32499999999999996,1.375,1.725,0.05275,-1.175,0.7,-0.5,0.42000000000000004,0.22975,0.4265,0.42325,0.78825,11.457111401268552,2.546023803667497,3.5945427796152476,1.284668326495154,0.6352295325615959,0.0,0,0,8,1992.0,4036.0
566,1753,J.J. Hickson,16.2,0.5398,1.5999999999999999,2.0,3.56,0.089,-2.1,-0.040000000000000015,-2.1399999999999997,0.5114,0.0,0.514,0.5114,0.6254,10.880483624879593,0.9806906852256267,7.865394543342231,0.5637509099331612,0.6025127942117222,0.0,0,0,8,2015.0,5081.0
568,1758,Bob Thornton,6.9,0.487,-0.6,1.6,0.9,0.034,-4.2,0.5,-3.7,0.456,0.0,0.456,0.456,0.531,4.732394366197183,0.6056338028169014,4.084507042253521,0.4225352112676056,0.09859154929577464,0.0,0,0,8,1986.0,844.0
569,1759,Wayman Tisdale,16.066666666666666,0.5459999999999999,2.2166666666666672,1.6500000000000001,3.85,0.09499999999999999,-0.6000000000000001,-1.2833333333333334,-1.8749999999999998,0.5054166666666667,0.0,0.5065000000000001,0.5054166666666667,0.7632500000000001,16.155531669426455,1.3857106432794846,6.497445004708889,0.5876195725333114,0.6249265580616216,0.0,0,0,12,1996.0,12878.0
571,1763,Spud Webb,15.177777777777777,0.5413333333333333,2.588888888888889,1.4333333333333333,4.011111111111111,0.09677777777777778,0.5333333333333334,-1.2222222222222223,-0.6555555555555556,0.45744444444444443,0.21788888888888888,0.48233333333333334,0.47622222222222216,0.8516666666666667,10.555237423406215,5.57501939221092,2.268888163641824,1.2021073700968339,0.1450105968858174,0.0,0,0,12,1995.0,8072.0
572,1764,Bill Wennington,11.2,0.5,0.7250000000000001,1.725,2.425,0.09375,-2.875,0.35000000000000003,-2.55,0.4625,0.32775,0.46599999999999997,0.4635,0.80225,5.679515721491259,0.7931840398297033,3.9777563707604475,0.42628014128199454,0.4779065911849455,0.0,0,3,13,1996.0,3301.0
573,1765,Gerald Wilkins,12.718181818181819,0.5002727272727273,1.2545454545454546,1.8636363636363633,3.1181818181818177,0.058909090909090904,-0.5727272727272728,-0.8454545454545456,-1.4090909090909092,0.4444545454545455,0.30600000000000005,0.46209090909090905,0.4651818181818182,0.7444545454545455,13.2126297447615,3.018399159778882,2.9501732010041426,1.014938964006396,0.236610807581635,0.0,0,0,13,1998.0,11736.0
577,1774,Mike Brown,9.950000000000001,0.5165000000000001,0.5166666666666666,1.8666666666666665,2.3666666666666667,0.07666666666666666,-2.716666666666667,0.7166666666666668,-1.9999999999999998,0.44966666666666666,0.125,0.45049999999999996,0.44983333333333336,0.7079999999999999,5.428307464892831,0.7397142153239714,4.765336289726534,0.441180093619118,0.3234170978073417,0.0,0,0,11,1994.0,3130.0
579,1776,Dell Curry,16.110000000000003,0.5391,1.8900000000000001,1.38,3.25,0.0846,1.4100000000000001,-1.5,-0.09000000000000004,0.45680000000000004,0.3929,0.4776999999999999,0.5143000000000001,0.8385,13.428209624971515,2.0534919003399104,2.7610681170560456,1.0603955750642624,0.27779549601430154,0.0,0,0,16,2000.0,12670.0
580,1777,Brad Daugherty,18.7,0.5865,4.7749999999999995,3.4,8.137500000000001,0.1545,1.2750000000000001,1.1250000000000002,2.3874999999999997,0.52725,0.13883333333333334,0.527875,0.52725,0.745125,18.79525095490776,3.641515299509439,9.565659293511235,0.7707097950302203,0.7160319176392134,0.0,0,0,8,1994.0,10389.0
